sentence,label
"Il y a un vrai problème de pilotage de la politique économique , estime Christian Paul , chef de file de l ' aile gauche du PS. Aussi longtemps qu ' on mettra toute la marge sur les entreprises , il faudra s ' attendre à une croissance nulle et sans emplois , d ' autant plus que les secteurs qui progressent ne sont pas les plus créateurs d ' emplois. C ' est la rentrée de la dernière chance , insiste le député de la Nièvre. Le courage politique , ce n ' est pas de continuer quand ça ne marche pas .",0
"Le 15 mars, il a nommé deux élus (le député de la Haute-Marne François Cornut-Gentille et la sénatrice du Morbihan Muriel Jourda) pour surveiller l'évolution des négociations.A chaque occasion, M. Wauquiez n'a pas de mots assez forts pour dénoncer le projet de l'Elysée.Et il exhorte ses troupes à s'y opposer de manière frontale.Y compris M. Larcher, qui se retrouve soumis à la pression de son camp.",1
"Les trois prochains championnats du monde d ' athlétisme ? Soupçon de corruption partout. Des milliards de citoyens du monde vont-ils être spectateurs de compétitions dans des villes qui sont choisies parce qu ' elles ont su payer des pots-de-vin ? C ' est ce qu ' on soupçonne , et tout le but des enquêtes que nous menons ou des recherches que nous diligentons est de permettre éventuellement de les mettre au jour .",0
"« Je n'en ai rien à battre!», avait aussi répondu la maire de Paris, Anne Hidalgo, interrogée sur ce déplacement.En se rendant à Orléans, Edouard Philippe devrait susciter moins de polémiques.Cofondateur de l'UMP, au côté de son mentor Alain Juppé, le premier ministre n'a jamais renié son ancienne famille politique, même s'il n'est plus membre de LR depuis l'automne.",0
"Pourtant certains sujets agités par la droite à l ' époque , comme la pénalisation de la consultation de sites Internet terroristes , refont surface. L ' autre point de divergence entre les deux groupes parlementaires est que l ' UMP exige toujours la mise en place d ' une commission d ' enquête sur les récents attentats , alors que la majorité préfère une mission d ' information. Comment trois Français ont pu préparer ces attentats et tuer dix-sept personnes ? Il faut diagnostiquer les failles avant d ' aller plus loin et il n ' y aura pas d ' unité nationale durable s ' ils cherchent à cacher des choses , estime Daniel Fasquelle ( UMP , Pas-de-Calais ) .",1
"Pour entretenir cette idée , son entourage fait savoir que l ' ex-président s ' est entretenu avec M. Fillon samedi soir. Ses fidèles , eux , appliquent les consignes : ils jouent l ' unité. A partir du dimanche 9 , ils dédouanent M. Fillon pour mieux accuser l ' Elysée d ' être à l ' origine de l ' affaire. , déclare son porte-parole , Gérald Darmanin , sur RTL. Même tonalité chez Claude Guéant et Henri Guaino .",1
"Mes deux préventions ont été complètement levées. Le temps d ' un bref passage à Pau , les deux hommes vont donc cheminer ensemble. Jusqu ' où iront-ils ? Nous gardons notre autonomie , prévient le président du MoDem , qui ne veut pas faire de plan sur la comète .",1
"Conditions de vie « indignes » La teneur de ces échanges a servi Gérard Collomb.Face aux appels à la fermeté de la droite, le ministre de l'intérieur a déroulé un discours d'apaisement.« Une société, il est toujours facile de la diviser, de susciter les peurs, les craintes.Ce qui est plus difficile c'est de rassembler », a répondu M. Collomb.",1
"Beaucoup de parlementaires le ressentent. Il est grand temps de réagir. Sur son bureau , un bicorne noir ourlé d ' un ruban bleu-blanc-rouge. Dans sa poche de veston , un smartphone qui sonne sur l ' air de Isn ' t she lovely , le tube de Stevie Wonder .",1
"» L'ancien maire de Forcalquier (Alpes-de-Haute-Provence) se situant lui-même, sans le dire, dans la première catégorie.Depuis sa première rencontre avec M. Macron, en 2013, lorsque ce dernier était alors secrétaire général de l'Elysée et lui député socialiste des Alpes-de-Haute-Provence, M. Castaner s'est imposé dans le premier cercle du futur chef de l'Etat, en manifestant un soutien sans faille.« Le mec m'avait impressionné de suite.Il connaissait hyper bien ses dossiers », confiait-il récemment à propos de l'ex-ministre de l'économie, en reconnaissant avoir été « très impressionné » par ce dernier lorsqu'il avait présenté la loi portant son nom en 2015 à l'Assemblée.",0
"Estrosi , c ' est le poisson hors du bocal , il manque d ' air. Le moindre espace médiatique qu ' elle occupe , il se jette dessus , juge un membre de l ' équipe de campagne de la députée. L ' entourage de M. Estrosi fait l ' analyse que ce duel permet de capter un peu d ' attention médiatique. Du côté du parti Les Républicains , certains commencent néanmoins à s ' inquiéter de la tournure prise par la campagne , leur candidat - qui dénonce la présence d ' une cinquième colonne islamiste en France ou veut installer un blocus pour empêcher les migrants d ' entrer en Europe - collant à son adversaire sur une ligne très dure .",1
"Etes-vous un homme qui dépense 1000euros par jour ? Ce qu ' ils prétendent est à la fois faux et diffamatoire. Quand on gagne de l ' argent on paie beaucoup d ' impôts et quand on est indépendant , comme c ' était mon cas , beaucoup de cotisations sociales. C ' est la loi et c ' est très bien ainsi .",0
"Sarkozy considère cette affaire comme un petit Clearstream. Il est déterminé à faire la peau à Fillon , confie un de ses proches. Cette offensive ne laisse pas l ' ancien chef de gouvernement insensible. Au nom du rassemblement , le président de l ' UMP et ses équipes devraient mesurer leurs propos. Une somme d ' injures ne fait pas une politique .",0
"Quatre autres élections vont suivre, dès mars, dans le Loiret, en Haute-Garonne, à Mayotte et à La Réunion, après des annulations par le Conseil constitutionnel.LRM a beau disposer d'une majorité confortable à l'Assemblée nationale, avec 312 députés élus, « il ne faut pas donner l'impression de se désintéresser des scrutins intermédiaires, car c'est là aussi que se forgera notre crédibilité à long terme », note un cadre du mouvement.Même si le résultat était prévisible, les macronistes ont été surpris par leur faible score lors des élections sénatoriales de septembre 2017.Ils n'ont obtenu que 21 sièges sur les 171 qui étaient remis en jeu.",1
"Quelques indiscrétions savamment distillées permettront de donner à cette rencontre la publicité qu'elle mérite.Une pierre dans le jardin du gaulliste Gérard Larcher.« Mais on n'oublie pas que Raffarin est un ancien DL [Démocratie libérale] », prévient un de ceux qui participaient à ce déjeuner.A quelques jours de la primaire, chacun fait et refait ses pointages.",1
"Il faut donc envoyer de nouveau des signaux sur notre gauche », estime un ministre important du gouvernement.Des rumeurs annoncent ainsi le retour de Ségolène Royal au ministère de l'écologie ou la nomination de Bertrand Delanoë au ministère de la culture.Selon nos informations, Daniel Cohn-Bendit a aussi été approché pour discuter de la succession de Nicolas Hulot, mais l'écologiste, qui a soutenu M. Macron à la présidentielle, est très partagé.D'autres, au contraire, militent pour un remplacement poste pour poste et un remaniement a minima.",1
"Il faut la mise en oeuvre des engagements pris et un volet très ambitieux sur les économies d ' énergie. Le temps des demi-mesures est révolu. Si on rate ce rendez-vous , ce ne sera pas un problème simplement pour les écologistes , mais pour tout le pays. Cela signifiera qu ' on aura manqué de capacité de conviction ou que certains auront manqué à leurs responsabilités .",1
"L ' ex-premier ministre a déjà fait savoir qu ' il n ' assistera pas à la convention d ' investiture , dimanche. Et il devait réunir ses soutiens parlementaires à la primaire , mardi soir , à Paris. Avec un mot d ' ordre : Rester groupés et prendre notre temps , résume un élu vallsiste. Mais avant les socialistes , la première priorité de Benoît Hamon , précise son entourage , est de passer un accord pour la présidentielle et les législatives avec le candidat écologiste Yannick Jadot , et pourquoi pas avec certaines forces communistes .",1
"Dans une petite commune , c ' est toujours rude. Des noms sont éliminés , les voisins se soupçonnent. Lors des dépouillements , on constata que des mains avaient rageusement rayé le nom de l ' un , d ' autres avaient inscrit à côté de celui de Sabine Geil-Gomez un surnom résumant à leurs yeux son handicap : la pièce rapportée . ­Erreur d ' analyse sociologique .",1
"Résultat , nous avons publié les 40 dont nous étions à peu près certains qu ' elles ne bougeraient pas. En aparté , certains estiment que le problème du MoDem est qu ' il n ' a pas les ressources humaines suffisantes pour proposer des candidats capables de gagner. Il nous a sorti des mecs venus de nulle part , c ' était n ' importe quoi , s ' agace un parlementaire socialiste. Que Bayrou revienne sur terre M. Bayrou , lui , ne l ' entend pas de cette oreille .",1
"La crispation n ' est pas nouvelle , tout cela est anticipé , explique un proche. Il n ' y a pas de mouvement de panique , ni chez En marche ! ni chez les élus qui le soutiennent. Samedi , l ' ex-ministre a prévu de s ' exprimer sur l ' Europe malmenée et les moyens de la sauver .",1
"A y regarder de près , les deux thèses ne sont pas exclusives l ' une de l ' autre. Tout dépend en fait de ce que l ' on considère comme étant le hollandisme originel. Selon la définition , l ' ampleur du tournant opéré lors des derniers voeux présidentiels varie grandement. C ' est ce qu ' explique l ' économiste Elie Cohen .",0
"C ' est en tout cas ce qu ' il veut croire : Ce qui s ' est passé ces derniers jours relativise d ' un coup les débats sur la perte du triple A ou le niveau des déficits. Non pas que cela ne soit pas important , mais il y a tout d ' un coup comme une obligation morale de remettre au centre du débat d ' autres sujets , très politiques , qui concernent la forme même de la cité. Faire d ' un événement sans précédent un événement qui soit lui-même un précédent : désormais , l ' enjeu est là. Tout dépend pour cela de la capacité qu ' aura la société française à digérer le traumatisme pour lui donner un sens et à le dépasser sans l ' oublier .",1
